"collection_id","seed_id","collection_no","collection_date","mission_no","collectors","collection_source","collection_note"
"4239","4239","z/p/z/33","28/12/2015","0","Asta,Wang and T","Farm store","Mixed with rice and consumed Used to make bangchang and ara"
"4240","4240","z/p/z/34","28/12/2015","0","Asta,Wang and T","Farm store","fried and consumed as snacks
Used to prepare ruiba
Pods boiled and eat"
"4241","4241","z/p/z/35","28/12/2015","0","Asta,wang and T","Farm store","For bangchang purpose"
"4242","4242","z/p/s/36","28/12/2015","0","Asta,Wang and T","Farm store","To make bangchang and ara"
"4243","4243","z/p/s/37","28/12/2015","0","Asta,Wang and t","Farm store","Use dof bangchang purpose"
"4244","4244","z/p/p/38","28/12/2015","0","Asta,Wang and T","Farm store","Rice
Changkey"
"4245","4245","z/p/p/39","28/12/2015","0","Asta,wang and t","Farm store","Azay purpose"
"4246","4246","z/p/p/40","28/12/2015","0","Asta,Wang and T","Farm store","making dal
mixed with rice and cooked"
"4247","4247","z/p/p/41","28/12/2015","0","Asta,Wang and T","Farm store","Popped
Mixed with maize and made bangchang"
"4248","4248","z/n/m/42","28/12/2015","0","Asta,Wang and T","Farm store","Ritual purpose"
"4249","4249","z/n/m/43","02-04-16","0","Asat,Wang and T","Farm store","Seeds got from Lt dasho Nishoka 30 yrs ago"
"4250","4250","z/n/m/44","02-04-16","0","Asta,Wang and T","Farm store","Tengma and kharang purpose"
"4251","4251","z/n/m/45","02-04-16","0","Asta,wang and T","Farm store","mainly for making keptang"
"4252","4252","z/n/o/46","02-05-16","0","Asta,Wang and T","Farm store","Kapchi,Keptang and chang purpose"
"4253","4253","z/n/o/47","02-05-16","0","Asta,Wang and t","Farm store","MIxed with rice and boiled and eat"
"4254","4254","z/n/o/48","02-05-16","0","Asta,Wang and T","Farm store","Dal purpose"
"4255","4255","z/n/o/49","02-05-16","0","Asta,Wang and T","Farm store","Azay purpose"
"4256","4256","z/n/o/50","02-05-16","0","Asta,Wang and T","Farm store","Mixed with rice and eat
Dal purpose"
"4257","4257","z/n/s/51","02-05-16","0","Asta,Wang and T","Farm store","Keptang"
"4258","4258","z/n/s/52","02-05-16","0","Asta,Wang and T","Farm store","mixed with rice and eat
brewing ara and bangchang"
"4259","4259","z/n/s/53","02-05-16","0","Asta,Wang and T","Farm store","Ara and bangchang"
"4260","4260","z/n/s/54","02-05-16","0","Asta,Wang and T","Farm store","Ruiba making fried and eat sometimes boiled also"
"4261","4261","z/n/s/55","02-05-16","0","Asta,Wang and T","Farm store","Azay
Suja making"
"4262","4262","NCAN10","29/02/2016","0","NCAN","Farm store","No collection data with sample"
"4263","4263","z/n/s/55","30/12/2015","0","Asta ,Tandin an","Farm store","Azay and suja purpose"
"4264","4264","Z/N/S/57","30/12/2015","0","Asta, Wang, Tan","Farm store","ara, kharang, tengma, bangchang, cattle feed"
"4265","4265","Z/N/S/58","12-01-15","0","Asta, Wang, Tan","Farm store","for making azay"
"4266","4266","Z/G/S/58","30/12/2015","0","Asta,Wang, Tand","Farm store","keptang,mixed with maize to make chang"
"4267","4267","Z/G/S/59","30/12/2015","0","asta, wang , ta","Farm store","mixed with rice and eaten,used to make chang"
"4268","4268","Z/G/L/60","30/12/2015","0","ASTA,WANG,TANDI","Farm store","kharang, bangchang,ara,cattle feed"
"4269","4269","Z/G/L/61","30/12/2015","0","asta,wang, tand","Farm store","du-na-gu, rice, sale asd seed"
"4270","4270","Z/G/L/62","30/12/2015","0","ASTA,WANG, TAND","Farm store","as dal, mixed with rice, boiled and eaten"
"4271","4271","Z/G/L/63","30/12/2015","0","asta, wang, tan","Farm store","rice, du-na-gu"
"4272","4272","Z/G/L/64","30/12/2015","0","ASTA, WANG, TAN","Farm store","some seeds are red though orginal bonday is white but due to mixing with madhurungpa some grains were red"
"4273","4273","z/g/l/65","30/12/2015","0","Asta, Wang, Tan","Farm store","use as kharang, tengma,chang"
"4274","4274","z/g/l/66","30/12/2015","0","asta,wang,tandi","Farm store","keptang,du-na-su, chang"
"4275","4275","z/g/l/67","30/12/2015","0","asta, wang, tan","Farm store","kharang, for rituals"
"4276","4276","z/g/s/68","30/12/2015","0","asta, wang,tand","Farm store","for tsog offering as this pops"
"4277","4277","z/g/s/69","30/12/2015","0","asta, wang,tand","Farm store","rice staple food, du-na"
"4278","4278","z/g/s/70","30/12/2015","0","asta, wang,tand","Farm store","chang"
"4279","4279","z/g/s/71","30/12/2015","0","asta, wang,tand","Farm store","azey, edible oil in olden days ,sujya"
"4280","4280","z/g/s/72","30/12/2015","0","asta,wang,tandi","Farm store","fried & used as snacks, also mixed with maize and used to make chang"
"4281","4281","z/g/s/73","30/12/2015","0","asta,wang,tandi","Farm store","vegetable, animal feed"
"4282","4282","z/g/s/74","30/12/2015","0","asta, wang,tand","Farm store","as spice"
"4283","4283","z/g/s/75","30/12/2015","0","asta,wang,tandi","Farm store","kharang, tengma,chang"
"4284","4284","z/g/s76","30/12/2015","0","asta,wang,tandi","Farm store","dal, vegetable, du-na-gu"
"4285","4285","z/g/m/77","30/12/2015","0","asta,wang,tandi","Farm store","chang, mixed with rice and eaten"
"4286","4286","Z/G/M/78","31/12/2015","0","ASTA, WANG, TAN","Farm store","mixed with rice and eaten, used to make chang"
"4287","4287","Z/G/M/79","31/12/2015","0","ASTA, WANG, TAN","Farm store","nil "
"4288","4288","Z/G/M/79","31/12/2015","0","ASTA, WANG, TAN","Farm store","as dal, as vegetable"
"4289","4289","Z/G/M/80","31/12/2015","0","ASTA, WANG, TAN","Farm store","nil"
"4290","4290","Z/G/M/81","31/12/2015","0","ASTA, WANG, TAN","Farm store","as vegetable, boiled and eaten, animal feed"
"4291","4291","Z/G/M/82","31/12/2015","0","ASTA, WANG, TAN","Farm store","to make bangchang, mixed with rice and eaten, tshog offering in the form of torm"
"4292","4292","Z/G/M/83","31/12/2015","0","ASTA, WANG, TAN","Farm store","chang, mixed with rice and eaten,used as tshog offering in the form of torm"
"4293","4293","Z/G/L/84","31/12/2015","0","ASTA, WANG, TAN","Farm store","rice, chang"
"4294","4294","Z/G/L/85","31/12/2015","0","ASTA, WANG, TAN","Farm store","chang, keptang, mixed with rice and eaten"
"4295","4295","Z/G/L/86","31/12/2015","0","asta, wang, tan","Farm store","cattle feed, for making bangchang and ara"
"4296","4296","Z/G/L/87","31/12/2015","0","ASTA, WANG, TAN","Farm store","for making azay, used in religious purpose"
"4297","4297","Z/G/L/88","30/12/2015","0","ASTA, WANG, TAN","Farm store","boiled and eaten, used as vegetable, cattle feeds"
"4298","4298","Z/G/B/89","22/12/2015","0","ASTA, WANG, TAN","Farm store","use in making bangchang, staple food"
"4299","4299","Z/G/B/90","22/12/2015","0","ASTA, WANG, TAN","Farm store","make fermented soyabean, fry and use, boiled pods are eaten"
"4300","4300","Z/G/B/91","22/12/2015","0","ASTA, WANG, TAN","Farm store","use as rice, and for making changkay"
"4301","4301","Z/G/B/92","22/12/2015","0","asta, wang, tan","Farm store","good for making bangchang"
"4302","4302","z/g/b/93","01-01-16","0","asta,wang","Farm store","rice/ as food, changkay making"
"4303","4303","z/g/b/94","01-01-16","0","asta, wang","Farm store","as food, changkay"
"4304","4304","z/g/b/95","01-01-16","0","asta and wang","Farm store","as food, chang"
"4305","4305","z/g/b/96","01-01-16","0","asta, wang","Farm store","for food and changkay"
"4306","4306","z/g/b/97","01-01-16","0","asta and wang","Farm store","popped used as snacks, mixed with rice, bangchang"
"4307","4307","z/g/b/98","01-01-16","0","asta and wang","Farm store","food,poridge, torma, changkay"
"4308","4308","z/g/b/99","01-01-16","0","asta and wang","Farm store","make ruiba, as snacks after frying"
"4309","4309","z/g/b/100","01-01-16","0","asta, tandin an","Farm store","oil extraction, azay making and in rituals"
"4310","4310","z/t/b-01","01-01-16","0","cheki,asta and ","Farm store","rice,zaw,puffed rice"
"4311","4311","z/t/b-2","21/12/2015","0","cheki, asta,wan","Farm store","rice,zaw,sale"
"4312","4312","Z/T/B/3","21/12/2015","0","ASTA, WANG, CHE","Farm store","kharang, cattle feed"
"4313","4313","Z/T/B/4","21/12/2015","0","ASTA, CHEKI, WA","Nil","putta"
"4314","4314","Z/T/B/5","21/12/2015","0","NIL","Farm store","for making bangchang, finger like that of monkeys toes"
"4315","4315","Z/T/B/7","21/12/2015","0","ASTA,WANG, CHEK","Farm store","use for making changkae"
"4316","4316","Z/T/T/9","22/12/2015","0","M.B MOMGAR","Farm store","consumption"
"4317","4317","Z/T/B/8","21/12/2015","0","ASTA, WANG, CHE","Nil","Nil"
"4318","4318","z/t/t-10","22/12/2015","0","MB monger","Farm store","nil"
"4319","4319","z/t/t-11","22/12/2015","0","MB monger","Farm store","nil"
"4320","4320","Z/T/T/12","22/12/2015","0","M.B mongar","Farm store","nil"
"4321","4321","Z/T/T/13","22/12/2015","0","M.B mongar","Farm store","nil"
"4322","4322","Z/T/T/14","22/12/2015","0","cheki","Nil","Nil"
"4323","4323","Z/T/T/15","22/12/2015","0","nil","Farm store","nil"
"4324","4324","Z/T/D/16","23-12-15","0","M.B mongar","Farm store","use in making suja and ezay"
"4325","4325","Z/T/D/17","23-12-15","0","NIL","Farm store","use in making zaw"
"4326","4326","Z/T/D/18","23-12-15","0","m.b mongar","Farm store","consumption, cultivated both in dry and wet land"
"4327","4327","z/t/d-19","23-12-15","0","M.B monger","Farm store","rice"
"4328","4328","z/t/d-20","23-12-15","0","M.B monger","Farm store","nil"
"4329","4329","z/t/d-21","23-12-15","0","MB monger","Farm store","toma,wine,consumption"
"4330","4330","z/t/d-22","23-12-15","0","MB monger","Farm store","consumption"
"4331","4331","z/t/d-23","23-12-15","0","MB monger","Farm store","for duezae"
"4332","4332","z/t/d-24","23-12-15","0","MB Monger","Farm store","consumption"
"4333","4333","z/t/d-25","23-03-15","0","MB monger","Farm store","red variety"
"4334","4334","z/t/d-26","23-12-15","0","MB monger","Farm store","for bangchang mix"
"4335","4335","z/t/z-27","24/12/2015","0","cheki and yangc","Farm store","consumption"
"4336","4336","z/t/z-28","24/12/2015","0","cheki,asta,wang","Farm store","consumption"
"4337","4337","z/t/z-29","24/12/2015","0","cheki,asta and ","Farm store","nil"
"4338","4338","z/t.z-30","24-03-15","0","cheki,wang,asta","Farm store","consumption"
"4339","4339","z/t/z-31","24/12/2015","0","cheki,wang,asta","Farm store","consumption"
"4340","4340","z/t/z-32","24/12/2015","0","cheki, wang and","Farm store","post harvest plant, use for making pop corn"
"4341","4341","Z/T/Z/33","24/12/2015","0","NIL","Farm store","good for making alcohol
"
"4342","4342","Z/T/Z/34","24/12/2015","0","nil","Farm store","nil"
"4343","4343","Z/T/Z/35","24/12/2015","0","NIL","Farm store","early variety"
"4344","4344","Z/B/B/1","29/12/2015","0","NIL","Farm store","consumption "
"4345","4345","Z/B/B/2","29/12/2015","0","CHEKI AND YANGZ","Farm store","consumption"
"4346","4346","z/b/b-3","29/12/2015","0","cheki and yangz","Farm store","consumption, brewing"
"4347","4347","Z/B/B/4","29/12/2015","0","CHEKI AND YANGZ","Farm store","resistant to pest"
"4348","4348","Z/B/B/5","29/12/2015","0","CHEKI AND YANGZ","Farm store","consumption and brewing"
"4349","4349","Z/B/K/6","30/12/2015","0","cheki and yangz","Farm store","consumption of oils"
"4350","4350","Z/B/K/7","30/12/2015","0","CHEKII AND YANG","Farm store","consumption"
"4351","4351","z/b/k-8","30/12/2015","0","cheki/yangchen","Farm store","nil"
"4352","4352","z/b/k-9","30/12/2015","0","cheki/yangchen","Farm store","consumption"
"4353","4353","z/b/k-10","30/12/2015","0","cheki/yangchen","Farm store","consumption and brewing"
"4354","4354","z/b/d-11","01-01-16","0","cheki/yangchen","Farm store","changkay,zaw"
"4355","4355","z/b/d-12","01-01-16","0","cheki/yangchen","Farm store","nil"
"4356","4356","z/b/k-30","01-02-16","0","cheki/yangchen","Farm store","nil"
"4357","4357","z/b/k-29","01-02-16","0","cheki/yangchen","Farm store","nil"
"4358","4358","z/b/k-28","01-02-16","0","cheki/jamtsho","Farm store","nil"
"4359","4359","z/b/k-27","01-02-16","0","cheki/yangchen","Farm store","consumption"
"4360","4360","Z/B/K/26","01-02-15","0","CHECKI AND YANG","Farm store","nil"
"4361","4361","Z/B/K/25","01-02-16","0","CHECKI AND YANG","Farm store","nil"
"4362","4362","Z/B/K/24","01-02-16","0","CHEKI AND YANGZ","Farm store","upland rice"
"4363","4434","s/t/k/01","2014-02-13",,"Cheki wangmo","Farm store",
"4364","4435","c/s/p/01","2016-01-01",,"Asta and Cheki","Farm store",
"4365","4436","c/s/d/02","2016-01-22",,"Asta and Cheki","Farm store",
"4366","4437","c/s/d/03","2016-01-22",,"Asta and Cheki","Farm store",
"4367","4438","C/S/D/04","2016-01-22",,"Asta & Cheki","Farm store",
"4368","4439","c/s/d/05","2016-01-22",,"Asta and Cheki",,
"4369","4440","C/S/D/06","2016-01-29",,"Asta & Cheki","Farm store","Initially brought from Samdrup Jongkhar"
"4370","4441","z/t/g/39","25/12/2015",,"Cheki Wangmo","Farm store",
"4371","4442","z/b/k/10","30/12/2015",,"Cheki and yangchen","Farm store",
"4372","4443","z/b/l/33","2/1/16",,"cheki and yangchen","Farm store",
"4373","4444","z/b/d/18","1/1/16",,"Cheki and yangchen","Farm store",
"4374","4445","z/b/d/20","1/1/16",,"Cheki and yangchen","Farm store",
"4375","4446","z/b/k/23","2/1/16",,"Cheki and Yangchen","Farm store",
"4376","4447","z/b/d/21","2/1/16",,"Cheki and Yangchen","Farm store",
"4377","4448","z/b/k/22","1/1/16",,"Cheki and Yanchen","Farm store",
"4378","4449","z/b/d/19","1/1/16",,"Cheki and yangchen","Farm store",
"4379","4450","z/b/d/17","1/1/16",,"Cheki and Yanchen","Farm store",
"4380","4451","z/b/d/16","1/1/16",,"Cheki and Yangchen","Farm store",
"4381","4452","z/b/d/15","1/1/16",,"Cheki and Yanchen","Farm store",
"4382","4453","z/b/d/14","1/1/16",,"Cheki and yangchen","Farm store",
"4383","4454","z/b/d/13","1/1/16",,"Cheki and yangchen","Farm store","Good for making suja ezzay and mixed with zaw"
"4384","4455","z/b/l/32","2/1/16",,"Cheki and Yangchen","Farm store",
"4385","4456","z/b/l/31","3/1/16",,"Cheki and Yangchen","Farm store",
"4386","4457","z/b/l/34","2/1/16",,"Cheki and Yangchen","Farm store",
"4387","4458","z/b/l/35","2/1/16",,"Cheki and Yanchen","Farm store",
"4388","4459","z/b/l/36","2/1/16",,"Cheki and Yanchen","Farm store",
"4389","4460","z/b/l/38","2/1/16",,"Cheki and Yanchen","Farm store",
"4390","4461","Z/B/L/37","2/1/16",,"Cheki and Yanchen","Farm store",
"4391","4462","z/t/g/36","25/12/2015",,"Cheki and Yanchen","Farm store",
"4392","4463","z/t/g/37","25/12/2015",,"Cheki and Yanchen","Farm store",
"4393","4464","z/t/g/38","25/12/2015",,,,
"4394","4465","z/t/g/40","25/12/2015",,"Cheki and Yanchen","Farm store",
"4395","4466","z/t/g/41","25/12/2015",,"Cheki and Yanchen","Farm store",
"4396","4467","c/s/k/07","22/1/16",,"Asta and Cheki","Farm store",
"4397","4468","c/s/k/08","22/1/16",,"Asta and Cheki","Farm store",
"4398","4469","c/s/k/09","22/1/16",,"Asta and Cheki","Farm store",
"4399","4470","c/s/b/10","23/1/16",,"Asta & Cheki","Farm store",
"4400","4471","c/s/b/11","23/1/16",,"Asta and Cheki","Farm store",
"4401","4472","c/s/b/12","23/1/16",,"Asta and Cheki","Farm store",
"4402","4473","c/s/m/13","24/1/16",,"Asta and Cheki","Market","Seeds collected from mangalabari bazaar"
"4403","4474","c/s/m/14","24/1/16",,,"Market",
"4404","4475","c/s/m/15","24/1/16",,,"Market",
"4405","4476","W/RDC/06",,,,,
"4406","4477","W/RDC/02",,,,"Farm store",
"4407","4478","W/RDC/03",,,,"Farm store",
"4408","4479","W/RDC/01",,,,"Farm store",
"4409","4480","W/RDC/10",,,"RDC Bajo","Farm store",
"4410","4481","w/RDC/08",,,,"Farm store",
"4411","4482","W/RDC/11",,,,"Farm store",
"4412","4483","W/RDC/07",,,,"Farm store",
"4413","4484","W/RDC/12",,,,"Farm store",
"4414","4485","W/RDC/05",,,,"Farm store",
"4415","4486","W/RDC/09",,,,"Farm store",
"4416","4487","W/RDC/04",,,,"Farm store",
"4417","4488","W/RDC/13",,,,"Farm store",
"4418","4489","W/RDC/15",,,,"Farm store",
"4419","4490","W/RDC/14",,,,"Farm store",
"4420","4491","W/RDC/20",,,,"Farm store",
"4421","4492","s/n/j/409","24/11/1997",,,"Farm store","Multiplied sample at Bhur 2012"
"4422","4493","Z/t/b/481",,,"sangay Wangdi","Farm store","Multiplied sample at Bhur 2012"
"4423","4494","z/t/b/482","23/11/1998",,"Sangay Wandi","Farm store","Multiplied sample at Bhur 2012"
"4424","4495","m/s/t/256","26/11/1997",,"L.B.Allay","Farm store","Multiplied sample at Bhur 2012"
"4425","4496","z/t/k/420","23/10/1998",,"P.N.Dhital","Farm store","Multiplied sample at Bhur 2012"
"4426","4497","s/n/g/20",,,,"Farm store","Multiplied sample at Bhur 2012"
"4427","4498","d/t/l/611","20/05/2003",,,"Farm store","Multiplied sample at Bhur 2012"
"4428","4499","z/n/g/415","23/10/1998",,"Khampa","Farm store",
"4429","4500","s/m/m/158","1/3/96",,"N.B. Adhikari","Farm store","Bhur multiplied sample 2012"
"4430","4501","s/o/d/395","26/11/1997",,"N.K.Acharya","Farm store","Bhur multiplied sample 2012"
"4431","4502","z/n/g/424","23/10/1998",,"Khampa","Farm store","Bhur multiplied sample 2012"
"4432","4503","z/b/t/450","16/11/1998",,"Suraj Khawas","Farm store","Bhur multiplied sample 2012"
"4433","4504","z/b/l/452","29/12/1998",,"Sonam Phuntsho","Farm store","Bhur multiplied sample 2012"
"4434","4505","z/n/g/431","23/10/1998",,,"Farm store","Bhur multiplied sample 2012"
"4435","4506","s/n/g/19","11/12/96",,"K.K. Thapa","Farm store","Bhur multiplied sample 2012"
"4436","4507","z/b/l/453","29/12/1998",,"Suraj Khawas","Farm store","Bhur multiplied sample 2012"
"4437","4508","s/n/r/407","16/11/1997",,"N.K.Acharya","Farm store","Bhur multiplied sample 2012"
"4438","4509","m/s/k/258","15/11/1997",,"L.B.Ali","Farm store","Bhur multiplied sample 2012"
"4439","4510","s/d/b/6",,,,,"RDC Bhur"
"4440","4511","s/d/b/2",,,,"Farm store","RDC Bhur"
"4441","4512","s/d/b/3",,,,"Farm store","RDC Bhur"
"4442","4513","s/s/b/2",,,,"Farm store","RDC Bhur"
"4443","4514","s/j/b/3",,,,"Farm store","RDC Bhur"
"4444","4515","s/j/b/4",,,,"Farm store","RDC Bhur"
"4445","4516","s/g/g/4",,,,"Farm store","RDC Bhur"
"4446","4517","z/t/z/27","24/12/2015",,"Cheki and Yangchen","Farm store",
"4447","4518","z/t/b/2","21/12/2015",,"Cheki ,Asta Wang and M.B","Farm store",
"4448","4519","z/t/d/19","23/12/2015",,"M.B and Cheki","Farm store",
"4449","4520","z/t/d/25","23/12/2015",,"Cheki and M.B","Farm store",
"4450","4521","z/t/d/24","23/12/2015",,"Cheki and M.B","Farm store",
"4451","4522","Z/b/k/29","2/1/16",,"Cheki and Yangchen","Farm store",
