"seed_id","donor_id","collection_rep","type","samplestatus_id","p_user_id","crop_name","family","genus","species","sub_texa","local_name","localvariety_name","material_type","classification","resistant","susceptible","important","p_stored_date"
"4644","4444","d/g/sl/18","passport","2","3","Perilla","Lamiaceae","Perilla","frutescens",,"Silam","Kalo","Seed","Oil",,,,"08-Feb-2017"
"4645","4444","d/g/sl/19","passport","2","3","Perilla","Lamiaceae","Perilla","frutescens",,"Silam","Sheto","Seed","Oil",,,"More taster than black one
Do not cultivate but germinates from the previous seed fall","08-Feb-2017"
"4646","4444","d/g/sl/20","passport","0.1","3","Pea","Fabaceae","Pisum","sativum",,"Motor",,"Seed","Legumes",,,"Can be growned throughout the year","08-Feb-2017"
"4647","4445","d/g/sl/21","passport","0","3","Soya bean","Fabaceae","Glycine","max",,"Bodmas","Kalo","Seed","Legumes",,,"More taster than white variety","08-Feb-2017"
"4648","4445","d/g/sl/22","passport","2","3","Soya bean","Fabaceae","Glycine","max",,"Bodmas","Sheto","Seed","Legumes",,,,"08-Feb-2017"
"4649","4446","d/g/ub/23","passport","0","3","Chilli","Solanaceae","Capsicum","annum",,"Khorsani","Dolley","Seed","Vegetable",,,"Aromatic, Perennial plant","08-Feb-2017"
"4650","4447","d/g/ub/24","passport","0","3","Finger Millet","Poaceae","Eleusine","coracana",,"Kodo","Kalo","Seed","Cereal",,,,"08-Feb-2017"
"4651","4447","d/g/ug/25","passport","2","3","Finger Millet","Poaceae","Eleusine","coracana",,"Kodo","Sheto","Seed","Cereal",,,"Closed head","08-Feb-2017"
"4652","4448","d/g/mg/26","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Ray","Masino","Seed","Cereal",,,"Slightly aromatic","08-Feb-2017"
"4653","4448","d/g/mg/27","passport","2","3","Mung Bean","Fabaceae","Vigna","radiata",,"Dal","Kalo","Seed","Legumes",,,"white/yellow flower","08-Feb-2017"
"4654","4449","d/g/d//28","passport","0","3","Paddy","Poaceae","Oryza","sativa",,"Dhan","Kalo","Seed","Cereal",,,"Black hull, white variety, slightly scented","08-Feb-2017"
"4655","4450","d/g/d/29","passport","2","3","Mung Bean","Fabaceae","Vigna","radiata",,"Pailo Dal","Pailo","Seed","Legumes",,,,"09-Feb-2017"
"4656","4451","d/g/lg/30","passport","2","3","Maize","Poaceae","Zea","mays",,"Geza","Sathia Makai","Seed","Cereal",,,"3 cobs per plant","13-Feb-2017"
"4657","4452","d/g/lg/31","passport","0","3","Bean","Fabaceae","Phaseolus","vulgaris",,"Bori","Kafley bori","Seed","Legumes",,,"climber type, flower color purple","13-Feb-2017"
"4658","4452","d/g/lg/32","passport","2","3","Bean","Fabaceae","Phaseolus","vulgaris",,"Bori","Gew bori","Seed","Legumes",,,"soft tender pods","13-Feb-2017"
"4659","4453","d/g/lg/33","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Masham","Masham","Seed","Legumes",,,,"13-Feb-2017"
"4660","4453","d/g/lg/34","passport","2","3","Chilli","Solanaceae","Capsicum","annum",,"Khorsani","Jiray khorsani","Seed","Vegetable",,,"very hot, perennial plant","13-Feb-2017"
"4661","4452","d/g/lg/35","passport","0.1","3","Ginger","Zingiberaceae","Zingiber","officinale",,"Saga","Saga","Rhizome","Vegetable",,,"Smaller rhizome, more spicy","13-Feb-2017"
"4662","4454","d/g/ub/36","passport","0","3","Colocasia","Araceae","Colocasia","esculenta",,,,"Tuber","Vegetable",,,"Perennial off season vegetables","13-Feb-2017"
"4663","4452","d/g/lg/37","passport","0.1","3","Bean","Fabaceae","Phaseolus","vulgaris",,"Bori","Bori","Seed","Legumes",,,"Climber type","13-Feb-2017"
"4664","4453","d/g/lg/38","passport","0","3","Green Gram","Fabaceae","Vigna","radiata",,"Dal","Dal","Seed","Legumes",,,,"13-Feb-2017"
"4665","4453","d/g/lg/39","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Dal","Pailo","Seed","Legumes",,,,"13-Feb-2017"
"4666","99","irri-32411","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Bja","Gyemja","Seed","Cereal",,,,"14-Feb-2017"
"4667","99","irri-64899","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Kuchum","Seed","Cereal",,,,"14-Feb-2017"
"4668","99","rdc-y-10","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Bja","China 7","Seed","Cereal",,,,"14-Feb-2017"
"4669","99","rdc-y-12","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"No 11","Seed","Cereal",,,,"14-Feb-2017"
"4670","99","rdc-y-18","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"PPS(38-4)","Seed","Cereal",,,,"14-Feb-2017"
"4671","99","rdc-y-16","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Khangma Maap","Seed","Cereal",,,,"14-Feb-2017"
"4672","99","rdc-y-8","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"YP2-31-26","Seed","Cereal",,,,"14-Feb-2017"
"4673","99","rdc-y-1","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Sticky rice","Seed","Cereal",,,,"14-Feb-2017"
"4674","99","rdc-y-2","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Chadranath 1","Seed","Cereal",,,,"14-Feb-2017"
"4675","99","rdc-y-3","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Janam","Seed","Cereal",,,,"14-Feb-2017"
"4676","99","rdc-y-5","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Yusirey Maap 2","Seed","Cereal",,,,"14-Feb-2017"
"4677","99","rdc-y-17","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Machapucharey-3","Seed","Cereal",,,,"14-Feb-2017"
"4678","99","rdc-y-6","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Zangthi 2","Seed","Cereal",,,,"14-Feb-2017"
"4679","99","rdc-y-11","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Jakar ray naap","Seed","Cereal",,,,"14-Feb-2017"
"4680","99","rdc-y-9","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"YP/K-Y/B-2","Seed","Cereal",,,,"14-Feb-2017"
"4681","99","rdc-y-7","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"YP/K-Y/B-12","Seed","Cereal",,,,"14-Feb-2017"
"4682","99","rdc-y-4","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Yusiray kaap 1","Seed","Cereal",,,,"14-Feb-2017"
"4683","99","rdc-y-2","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Chandnath 3","Seed","Cereal",,,,"16-Feb-2017"
"4684","99","rdc-y-5","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Yusirey Maap 2","Seed","Cereal",,,,"16-Feb-2017"
"4685","4455","rdc-w-1","passport","2","3","Maize","Poaceae","Zea","mays",,,"Shafangma ashom","Seed","Cereal",,,"1.7. to 1.9 tons per acre yield
600 to 1800 masl recommended","16-Feb-2017"
"4686","99","rdc-w-2","passport","2","3","Maize","Poaceae","Zea","mays",,"Ashom","Khangma ashom","Seed","Cereal",,,"1.7 to 1.9 tons per acre
600 to 2300 masl recommended variety","16-Feb-2017"
"4687","99","rdc-w-3","passport","2","3","Maize","Poaceae","Zea","mays",,"Ashom","Chaskarpa","Seed","Cereal",,,"600 to 1800 masl
yield 1.2 to 1.6 ton per acre","16-Feb-2017"
"4688","99","RDC-Y-5(1)","passport","2","3","Paddy","Poaceae","Oryza","sativa",,,"Yusirey maap 5(1)","Seed","Cereal",,,,"17-Feb-2017"
"4689","4456","p/z/n/01","passport","0","3","Barley","Poaceae","Hordeum","vulgare",,"Femung","Kar Femong","Seed","Cereal",,,"awnless","17-Feb-2017"
"4690","4456","p/z/n/02","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Gagpu","Gagpu","Seed","Legumes",,,"climber type large seed","17-Feb-2017"
"4691","4456","p/z/n/03","passport","2","3","Perilla","Lamiaceae","Perilla","frutescens",,"Nam","Nam","Seed","Oil",,,,"17-Feb-2017"
"4692","4456","p/z/n/04","passport","2","3","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Khala","Khala","Seed","Cereal",,,,"17-Feb-2017"
"4693","4456","p/z/n/05","passport","0","3","Amaranthus","Amaranthaceae","Amaranthus","sp",,"Mo","Chongki mo","Seed","Cereal",,,"long and hanging type panicle","17-Feb-2017"
"4694","4456","p/z/n/06","passport","2","3","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Yangra","Seed","Cereal",,,,"17-Feb-2017"
"4695","4456","p/z/n/07","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Gagpu","Gagpu","Seed","Legumes",,,"Smaller seed size","17-Feb-2017"
"4696","4456","p/z/n/08","passport","2","3","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Bremo","Bremo","Seed","Cereal",,,,"17-Feb-2017"
"4697","4456","p/z/n/09","passport","2","3","Mustard","Brassicaceae","Brassica","juncea",,"Membu","Membu","Seed","Oil",,,,"17-Feb-2017"
"4698","4456","p/z/n/10","passport","2","3","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Brokchi Oray","Seed","Legumes",,,"Pole type, Grey stripes on seed","17-Feb-2017"
"4699","4456","p/z/n/12","passport","2","3","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Brokchi Oray","Seed","Legumes",,,"Pole type, Soft pods","17-Feb-2017"
"4700","4457","p/z/b/13","passport","2","3","Maize","Poaceae","Zea","mays",,"Asham","Balingbi","Seed","Cereal",,,"white color grains","17-Feb-2017"
"4701","4457","p/z/b/14","passport","2","3","Pea","Fabaceae","Pisum","sativum",,"Brechangma","Brechangma","Seed","Legumes",,,"Pod without fibre, Good for eating","17-Feb-2017"
"4702","4457","p/z/b/15","passport","0","3","Pea","Fabaceae","Pisum","sativum",,"Brechangma","Brechangma","Seed","Legumes",,,"High market value","17-Feb-2017"
"4703","4458","p/z/z/16","passport","0","3","Oat","Poaceae","Avena","sativa",,"Shophu","Shophu","Seed","Cereal",,,,"17-Feb-2017"
"4704","4458","p/z/z/17","passport","0","3","Amaranthus","Amaranthaceae","Amaranthus","sp",,"Mo","Balingbi","Seed","Cereal",,,,"17-Feb-2017"
"4705","4458","p/z/z/18","passport","2","3","Soya bean","Fabaceae","Glycine","max",,"Libee","Balingbi","Seed","Legumes",,,"White seeds","17-Feb-2017"
"4706","4458","p/z/z/19","passport","2","3","Finger Millet","Poaceae","Eleusine","coracana",,"Kongpu","Kongpu","Seed","Cereal",,,,"17-Feb-2017"
"4707","4459","w/r/j/03","passport","2","3","Barley","Poaceae","Hordeum","vulgare",,"Na","Na Jama Chem","Seed","Cereal",,,"Long awn","01-Mar-2017"
"4708","4460","w/k/p/13","passport","2","3","Barley","Poaceae","Hordeum","vulgare",,"Na","Gudom","Seed","Cereal",,,"short awns,white ear, good yield","01-Mar-2017"
"4709","4459","w/r/j/02","passport","2","3","Mustard","Brassicaceae","Brassica","juncea",,"Peyka","Nam","Seed","Oil",,,"Black seeds, low oil content but good taste","01-Mar-2017"
"4710","4437","w/k/l/09","passport","2","3","Wheat","Poaceae","Triticum","aestivum",,"Ka","Dubae ka","Seed","Cereal",,,"Light yellow color seeds, white head","01-Mar-2017"
"4711","4437","w/k/l/10","passport","2","3","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Gayray",,"Seed","Cereal",,,"Pink flower","01-Mar-2017"
"4712","4461","z/b/d/12","passport","2","3","Sorghum","Poaceae","Sorghum","bicolor",,"krae tae","krae tae","Seed","Cereal",,,,"01-Mar-2017"
"4713","4458","p/z/z/20","passport","0","3","Pumkin","Cucurbitaceae","Cucurbita","moschata",,"Brumsha","Dangpu Brumsha","Seed","Vegetable",,,,"03-Mar-2017"
"4714","4458","p/z/z/21","passport","0","3","Mustard green","Brassicaceae","Brassica","juncea",,"Mom shaba","Jana Petshoe","Seed","Vegetable",,,"large leaves","03-Mar-2017"
"4715","4462","p/z/c/22","passport","0","3","Paddy","Poaceae","Oryza","sativa",,"Bara","Sam Bar","Seed","Cereal",,,"Dryland paddy","03-Mar-2017"
"4716","4463","p/z/b/23","passport","0","3","Black gram","Fabaceae","Vigna","mungo",,"Gagpu","Changlu","Seed","Legumes",,,,"03-Mar-2017"
"4717","4463","p/z/b/24","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Sengi","Sengi","Seed","Legumes",,,,"03-Mar-2017"
"4718","4464","p/z/b/25","passport","2","3","Bean","Fabaceae","Phaseolus","sp",,"Oray","Changlu","Seed","Legumes",,,"Good eating quality (Soft)","03-Mar-2017"
"4719","4464","p/z/b/26","passport","2","3","Cowpea","Fabaceae","Vigna","unguiculata",,"Nangmay","Nangmay","Seed","Legumes",,,,"03-Mar-2017"
"4720","4465","p/c/n/01","passport","2","3","Sorghum","Poaceae","Sorghum","bicolor",,"Fenang","Fenang","Seed","Cereal",,,,"03-Mar-2017"
"4721","4465","p/c/n/02","passport","3","3","Maize","Poaceae","Zea","mays",,"Asham","Asham Balingbi","Seed","Cereal",,,,"03-Mar-2017"
"4722","4465","p/c/n/03","passport","3","3","Maize","Poaceae","Zea","mays",,"Asham","Asham Khanda","Seed","Cereal",,,"Good for both summer and winter crop","03-Mar-2017"
"4723","4466","p/c/n/04","passport","0","3","Amaranthus","Amaranthaceae","Amaranthus","sp",,"Mo","Lhasamo","Seed","Cereal",,,"white grains color","03-Mar-2017"
"4724","4467","p/c/n/05","passport","0","3","Barley","Poaceae","Hordeum","vulgare",,"Femung","Femung","Seed","Cereal",,,,"03-Mar-2017"
"4725","4467","p/c/n/06","passport","2","3","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Naypo Oray","Seed","Legumes",,,"Climber type","03-Mar-2017"
"4726","4468","p/c/n/07","passport","2","3","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Bremo","Bremo","Seed","Cereal",,,,"08-Mar-2017"
"4727","4468","p/c/n/08","passport","2","3","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Dhani Shampi","Seed","Cereal",,,,"08-Mar-2017"
"4728","4468","p/c/n/09","passport","0","3","Soya bean","Fabaceae","Glycine","max",,"Libee",,"Seed","Legumes",,,,"13-Mar-2017"
"4729","4469","p/c/n/10","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Singye",,"Seed","Legumes",,,,"13-Mar-2017"
"4730","4468","p/c/n/11","passport","2","3","Cowpea","Fabaceae","Vigna","unguiculata",,"Goibee","Goibee","Seed","Legumes",,,,"13-Mar-2017"
"4731","4465","p/c/n/12","passport","2","3","Perilla","Lamiaceae","Perilla","frutescens",,"Nam","Balingbi","Seed","Oil",,,,"13-Mar-2017"
"4732","4470","p/d/h/01","passport","2","3","Bitter Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Khala","Khala","Seed","Cereal",,,,"13-Mar-2017"
"4733","4471","p/d/d/02","passport","0","3","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Bajue","Seed","Cereal",,,"Blakish grains","13-Mar-2017"
"4734","4471","p/d/d/03","passport","0","3","Finger Millet","Poaceae","Eleusine","coracana",,"Kungku","Changlu","Seed","Cereal",,,,"13-Mar-2017"
"4735","4471","p/d/d/04","passport","2","3","Maize","Poaceae","Zea","mays",,"Asham","Ton Asham","Seed","Cereal",,,,"13-Mar-2017"
"4736","4471","p/d/d/05","passport","3","3","Maize","Poaceae","Zea","mays",,"Asham","Sinpo Asham","Seed","Cereal",,,"Reddish grains color","13-Mar-2017"
"4737","4472","p/d/d/06","passport","2","3","Cowpea","Fabaceae","Vigna","unguiculata",,"Nangmai","Nangmai","Seed","Legumes",,,,"13-Mar-2017"
"4738","4472","p/d/d/07","passport","2","3","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Dhani Shampi","Seed","Cereal",,,,"13-Mar-2017"
"4739","4473","p/d/b/01","passport","2","3","Oat","Poaceae","Avena","sativa",,"Shopha","Shopha","Seed","Cereal",,,,"14-Mar-2017"
"4740","4473","p/d/b/02","passport","2","3","Perilla","Lamiaceae","Perilla","frutescens",,"Nam","Balingbi","Seed","Oil",,,"white grains color","14-Mar-2017"
"4741","4474","p/d/b/03","passport","2","3","Perilla","Lamiaceae","Perilla","frutescens",,"Nam","Changlu","Seed","Oil",,,"Black grains","14-Mar-2017"
"4742","4474","p/d/b/04","passport","2","3","Chenopodium","Chenopodiaceae","Chenopodium",,,"Mo","Mo","Seed","Cereal",,,,"14-Mar-2017"
"4743","4474","p/d/b/05","passport","0","3","Rice bean","Fabaceae","Vigna","umbellata",,"Gagpu","Gakpu Daza","Seed","Legumes",,,,"14-Mar-2017"
"4744","4474","p/d/b/06","passport","2","3","Finger Millet","Poaceae","Eleusine","coracana",,,,"Seed","Cereal",,,"Closed type fingers
Darker grains","14-Mar-2017"
"4745","4474","p/d/b/07","passport","2","3","Bitter Buckwheat","Polygonaceae","Fagopyrum","tataricum",,"Khala","Khala","Seed","Cereal",,,,"14-Mar-2017"
"4746","4474","p/d/b/08","passport","2","3","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Brema","Brema","Seed","Cereal",,,,"14-Mar-2017"
"4747","4474","p/d/b/09","passport","2","3","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Betpu Yangra","Seed","Cereal",,,,"14-Mar-2017"
"4748","4474","p/d/b/10","passport","0","3","Amaranthus","Amaranthaceae","Amaranthus",,,"Lhasamo","Lhasamo","Seed","Cereal",,,,"14-Mar-2017"
"4749","4474","p/d/b/11","passport","2","3","Black gram","Fabaceae","Vigna","mungo",,"Kaley","kaley","Seed","Legumes",,,,"14-Mar-2017"
"4750","4474","p/d/b/12","passport","0","3","Sorghum","Poaceae","Sorghum","bicolor",,"Modoma","Modoma","Seed","Cereal",,,,"14-Mar-2017"
"4751","4474","p/d/b/13","passport","3","3","Maize","Poaceae","Zea","mays",,"Asham","Betpu Asham","Seed","Cereal",,,"early verieties","14-Mar-2017"
"4752","4474","p/d/b/14","passport","0","3","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Yangra Tsalu","Seed","Cereal",,,,"14-Mar-2017"
"4753","4474","p/d/b/15","passport","0.1","3","Chayote","Cucurbitaceae","Sechiem","edule",,"Isqus","Tsekpu sey","Fruit","Vegetable",,,"Full of spikes with round fruits.
","14-Mar-2017"
"4754","4474","p/d/b/16","passport","0","3","Pumpkin","Cucurbitaceae","Cucurbita","maxima",,"Brumsha","Tshangla brumsha","Seed","Vegetable",,,,"14-Mar-2017"
"4755","4475","p/d/b/17","passport","0","3","Paddy","Poaceae","Oryza","sativa",,"Bara","Pang Bara","Seed","Cereal",,,"Red variety
Upland rice","14-Mar-2017"
"4756","4474","p/d/b/18","passport","0","3","Little Millet","Poaceae","Panicum","miliaceum",,"Chera","Chera","Seed","Cereal",,,,"14-Mar-2017"
"4757","4476","t/k/01","passport","2","3","Chenopodium","Chenopodiaceae","Chenopodium",,,"Bamdar","Bamdar","Seed","Cereal",,,"2 meter height,seedling stage level reddish on surface and greenish under surface, Stem color is gre","14-Mar-2017"
"4758","4476","t/k/02","passport","0","3","Amaranthus","Amaranthaceae","Amaranthus",,,"Mudai","Kharti","Seed","Cereal",,,"whitish grains,whitish stem leaves are white","14-Mar-2017"
"4759","17","T/k/03","passport","0","3","Barley","Poaceae","Hordeum","valgare",,"Nas","Kawla","Seed","Cereal",,,"Mixed grain of white and black. Long awns. Six rows.","15-Mar-2017"
"4760","4477","T/K/04","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Eppa","Kilapu","Seed","Cereal",,,"Husk in gold color  with white kernel. Medium sized with bold grain.","15-Mar-2017"
"4761","4478","T/k/05","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Eppa","Pang Eppa","Seed","Cereal",,,"Upland/dryland type. Whitish husk and kernel. Small grains.","15-Mar-2017"
"4762","4479","T/K/06","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Epaa","Eppa Zinti","Seed","Cereal",,,"White husk,red kernel.","15-Mar-2017"
"4763","4480","T/K/07","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Eppa","Eppa Kharti","Seed","Cereal",,,"White kernel and husk.","15-Mar-2017"
"4764","4480","T/K/08","passport","2","3","Paddy","Poaceae","Oryza","sativa",,"Eppa","Chakharpa","Seed","Cereal",,,"White husk,white kernel with small and round grain.","15-Mar-2017"
"4765","4480","T/K/09","passport","0","3","Cucumber","Cucurbitaceae","Cucumis","sativa",,"Angkong","Angkong","Seed","Vegetables",,,"Mixed  ( local and improved ). Local has green rind and its bigger and taster. Improved has whitish ","15-Mar-2017"
"4766","4481","T/K/10","passport","0","3","Maize","Poaceae","Zea","mays",,"Ashom","Kripu Ashom","Seed","Cereal",,,"Small grain cobs. Yellow cops/grains. Slightly pointed grains.Grown for Pop Corn.","15-Mar-2017"
"4767","4482","T/K/11","passport","2","3","Amaranthus","Amaranthaceae","Amaranthus",,,"Mudai","Mudai Kharti","Seed","Cereal",,,"Green plant leaves with green stem. It has  white grains.","15-Mar-2017"
"4768","4483","T/K/12","passport","0","3","Perilla","Lamiaceae","Perilla","frutescens",,"Zhimtsi","Zhimtsi naam","Seed","Cereal",,,"Black grains","15-Mar-2017"
"4769","4484","T/K/13","passport","0","3","Sorghum","Poaceae","Sorghum","bicolor",,"songthong","songthong","Seed","Cereal",,,"red grains","15-Mar-2017"
"4770","4484","T/K/14","passport","0.1","3","Pumkin","Cucurbitaceae","Cucurbita","maxima",,"Kakur","Baipola kakur","Seed","Vegetables",,,"Big and round fruits.","15-Mar-2017"
"4771","4484","T/K/15","passport","0.1","3","Cucumber","Cucurbitaceae","Cucumis","sativa",,"Angkong","Angkong","Seed","Vegetable",,,"Elongated fruits with green cover while mature as well as immature.","15-Mar-2017"
"4772","4485","T/K/16","passport","0","3","Finger millet","Poaceae","Eleusine","coracana",,"Kongpu","Chakharpa kongpu","Seed","Cereal",,,"Late maturity variety with big and loose fingers. It has got white seeds.","15-Mar-2017"
"4773","4485","t/k/17","passport","0","3","Finger Millet","Poaceae","Eleusine","coracana",,"Kongpo","Golingpa kongpo","Seed","Cereal",,,"Early maturing variety. Small heads/fingers. Tight fingers with black grains","15-Mar-2017"
"4774","4486","T/K/18","passport","0","3","Soya bean","Fabaceae","Glycine","max",,"Shawli","Shawli naap","Seed","Legumes",,,"Black grains.","15-Mar-2017"
"4775","4487","T/K/19","passport","0","3","Lablab bean","Fabaceae","Dolichos","lablab",,"Semchums","Pata semchums","Seed","Legumes",,,"Green and flat pods with perinial type.Also  seeds are brownish and is intermediate type.","15-Mar-2017"
